siteID,plotID,individualID,year,AGBJenkins,AGBChojnacky,AGBAnnighofer,growth_AGBJenkins,growth_cumu_AGBJenkins,growth_AGBChojnacky,growth_cumu_AGBChojnacky,growth_AGBAnnighofer,growth_cumu_AGBAnnighofer,stemDiameter,height,plantStatus,corrected_is_dead,gapFilling,scientificName,taxonID,genus,family,taxonRank,pointID,stemDistance,stemAzimuth
GUAN,GUAN_043,NEON.PLA.D04.GUAN.00026A,2016,37.540429144371615,0.0,0.0,-0.21302226174435646,-1.4572691578319519,0.0,0.0,0.0,0.0,11.9,,,False,FILLED,Swietenia mahagoni (L.) Jacq.,SWMA2,Swietenia,Meliaceae,species,57,14.0,170.2
GUAN,GUAN_043,NEON.PLA.D04.GUAN.00026A,2017,76.9229796807432,0.0,0.0,39.38255053637158,-1.4572691578319519,0.0,0.0,0.0,0.0,11.9,8.0,Live,False,ORIGINAL,Swietenia mahagoni (L.) Jacq.,SWMA2,Swietenia,Meliaceae,species,57,14.0,170.2
GUAN,GUAN_043,NEON.PLA.D04.GUAN.00026A,2018,35.2998518884918,0.0,0.0,-41.623127792251395,-1.4572691578319519,0.0,0.0,0.0,0.0,11.4,7.9,"Live, insect damaged",False,ORIGINAL,Swietenia mahagoni (L.) Jacq.,SWMA2,Swietenia,Meliaceae,species,57,14.0,170.2
GUAN,GUAN_043,NEON.PLA.D04.GUAN.00026A,2019,35.2998518884918,0.0,0.0,0.0,-1.4572691578319519,0.0,0.0,0.0,0.0,11.4,,"Live, insect damaged",False,ORIGINAL,Swietenia mahagoni (L.) Jacq.,SWMA2,Swietenia,Meliaceae,species,57,14.0,170.2
GUAN,GUAN_043,NEON.PLA.D04.GUAN.00026A,2020,36.857943598166,0.0,0.0,1.5580917096742013,-1.4572691578319519,0.0,0.0,0.0,0.0,11.6,,Live,False,ORIGINAL,Swietenia mahagoni (L.) Jacq.,SWMA2,Swietenia,Meliaceae,species,57,14.0,170.2
GUAN,GUAN_043,NEON.PLA.D04.GUAN.00026A,2021,36.857943598166,0.0,0.0,0.0,-1.4572691578319519,0.0,0.0,0.0,0.0,11.6,,Live,False,ORIGINAL,Swietenia mahagoni (L.) Jacq.,SWMA2,Swietenia,Meliaceae,species,57,14.0,170.2
GUAN,GUAN_043,NEON.PLA.D04.GUAN.00026A,2022,36.857943598166,0.0,0.0,0.0,-1.4572691578319519,0.0,0.0,0.0,0.0,11.6,,Live,False,ORIGINAL,Swietenia mahagoni (L.) Jacq.,SWMA2,Swietenia,Meliaceae,species,57,14.0,170.2
GUAN,GUAN_043,NEON.PLA.D04.GUAN.00026A,2023,36.04927331216095,0.0,0.0,-0.8086702860050536,-1.4572691578319519,0.0,0.0,0.0,0.0,11.6,,Live,False,ORIGINAL,Swietenia mahagoni (L.) Jacq.,SWMA2,Swietenia,Meliaceae,species,57,14.0,170.2
GUAN,GUAN_043,NEON.PLA.D04.GUAN.00028,2015,0.0,0.0,0.0,,0.0,,0.0,,0.0,13.0,,,False,FILLED,Bursera simaruba (L.) Sarg.,BUSI,Bursera,Burseraceae,species,57,13.1,159.2
GUAN,GUAN_043,NEON.PLA.D04.GUAN.00028,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,7.0,Live,False,ORIGINAL,Bursera simaruba (L.) Sarg.,BUSI,Bursera,Burseraceae,species,57,13.1,159.2
GUAN,GUAN_043,NEON.PLA.D04.GUAN.00028,2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.2,7.4,Live,False,ORIGINAL,Bursera simaruba (L.) Sarg.,BUSI,Bursera,Burseraceae,species,57,13.1,159.2
