siteID,plotID,year,plotArea_m2,tree_AGBJenkins,tree_AGBChojnacky,tree_AGBAnnighofer,n_trees,small_woody_AGBJenkins,small_woody_AGBChojnacky,small_woody_AGBAnnighofer,n_small_woody_total,n_small_woody_measured,n_unaccounted_trees,total_AGBJenkins,total_AGBChojnacky,total_AGBAnnighofer,growth,growth_cumu
HEAL,HEAL_001,2016,1600,0.0,0.0,0.0,0,,,2.613955516021771,88,5,0,0.0,0.0,2.613955516021771,,0.0
HEAL,HEAL_001,2021,1600,0.0,0.0,0.0,0,,,2.86582066563072,102,5,0,0.0,0.0,2.86582066563072,0.0,0.0
HEAL,HEAL_002,2015,1600,0.0,0.0,0.0,0,0.012234644398671682,0.013639534814752234,,31,3,0,0.012234644398671682,0.013639534814752234,0.0,,0.0
HEAL,HEAL_002,2016,1600,0.0,0.0,0.0,0,0.012234644398671682,0.013639534814752234,,31,3,0,0.012234644398671682,0.013639534814752234,0.0,0.0,0.0
HEAL,HEAL_002,2021,1600,0.0,0.0,0.0,0,0.012234644398671682,0.013639534814752234,,31,3,0,0.012234644398671682,0.013639534814752234,0.0,0.0,0.0
HEAL,HEAL_003,2015,1600,0.0,0.0,0.0,0,0.026759104822913708,0.029810025511353574,,63,16,0,0.026759104822913708,0.029810025511353574,0.0,,0.0003489449077143001
HEAL,HEAL_003,2016,1600,0.0,0.0,0.0,0,0.028882843300922733,0.032175900551937184,,68,16,0,0.028882843300922733,0.032175900551937184,0.0,0.0021237384780090247,0.0003489449077143001
HEAL,HEAL_003,2021,1600,0.0,0.0,0.0,0,0.029498153749306682,0.03286597182549922,,71,17,0,0.029498153749306682,0.03286597182549922,0.0,0.00012306208967678977,0.0003489449077143001
HEAL,HEAL_004,2016,1600,0.80844210705695,0.7419110112057312,,1,,,1.926760422912984,82,1,0,0.80844210705695,0.7419110112057312,1.926760422912984,,-0.007591649344411233
HEAL,HEAL_004,2021,1600,0.7704838603348938,0.70720778186225,,1,,,2.04424581455402,87,1,0,0.7704838603348938,0.70720778186225,2.04424581455402,-0.007591649344411233,-0.007591649344411233
HEAL,HEAL_005,2016,1600,0.0,0.0,0.0,0,,,,41,0,0,0.0,0.0,0.0,,0.0
HEAL,HEAL_005,2021,1600,0.0,0.0,0.0,0,,,,38,0,0,0.0,0.0,0.0,0.0,0.0
HEAL,HEAL_006,2016,1600,0.0,0.0,0.0,0,,,,34,0,0,0.0,0.0,0.0,,0.0
HEAL,HEAL_006,2021,1600,0.0,0.0,0.0,0,,,,31,0,0,0.0,0.0,0.0,0.0,0.0
HEAL,HEAL_010,2015,1600,0.0,0.0,0.0,0,0.11022627590399807,0.15433099560787417,1.8064074754675157,153,114,1,0.11022627590399807,0.15433099560787417,1.8064074754675157,,0.0002473513576288936
HEAL,HEAL_010,2016,1600,0.0,0.0,0.0,0,0.11409327404933388,0.16060552871009418,2.2253530689885963,158,115,1,0.11409327404933388,0.16060552871009418,2.2253530689885963,0.0038669981453358093,0.0002473513576288936
HEAL,HEAL_010,2021,1600,0.0,0.0,0.0,0,0.11302661924530122,0.16101348248875738,3.9484939528165435,155,115,1,0.11302661924530122,0.16101348248875738,3.9484939528165435,-0.000213330960806532,0.0002473513576288936
HEAL,HEAL_011,2016,1600,0.0,0.0,0.0,0,,,,58,0,0,0.0,0.0,0.0,,0.0
HEAL,HEAL_011,2021,1600,0.0,0.0,0.0,0,,,,46,0,0,0.0,0.0,0.0,0.0,0.0
HEAL,HEAL_014,2015,1600,0.49377806440662936,0.4547045024240747,,2,0.0427491724752846,0.022966002701038574,2.588273745788183,61,18,1,0.536527236881914,0.4776705051251132,2.588273745788183,,0.04548138333520763
HEAL,HEAL_014,2016,1600,0.5198652277987394,0.4786467516166337,,2,0.06522236698232634,0.04029118019312157,4.736645019622069,107,22,1,0.5850875947810658,0.5189379318097553,4.736645019622069,0.04856035789915181,0.04548138333520763
HEAL,HEAL_014,2021,1600,0.7378355926797556,0.6783404386306675,,2,0.07269957132756562,0.04029118019312157,5.7194364456557345,107,19,1,0.8105351640073213,0.7186316188237891,5.7194364456557345,0.0450895138452511,0.04548138333520763
HEAL,HEAL_015,2016,1600,0.0,0.0,0.0,0,1.3853226040928308,1.2898955045133558,2.4019863970607505,116,35,0,1.3853226040928308,1.2898955045133558,2.4019863970607505,,-0.008781484675285745
HEAL,HEAL_015,2021,1600,0.0,0.0,0.0,0,1.341415180716402,1.2488633498737667,2.691239570754852,98,34,0,1.341415180716402,1.2488633498737667,2.691239570754852,-0.008781484675285745,-0.008781484675285745
HEAL,HEAL_016,2016,1600,0.0,0.0,0.0,0,0.1682820559995715,0.15783637053618982,2.0029449089378923,61,24,0,0.1682820559995715,0.15783637053618982,2.0029449089378923,,0.007852937945597688
HEAL,HEAL_016,2021,1600,0.0,0.0,0.0,0,0.20754674572755993,0.1944401635822178,2.3095724075849415,56,23,0,0.20754674572755993,0.1944401635822178,2.3095724075849415,0.007852937945597688,0.007852937945597688
HEAL,HEAL_017,2016,1600,0.05272522090836044,0.048898605266381505,,1,0.03927488873030681,0.03704982942477575,,72,2,2,0.09200010963866725,0.08594843469115726,0.0,,0.015429531859278605
HEAL,HEAL_017,2021,1600,0.07157108363797376,0.0662984710581575,,1,0.0975766852970865,0.0917294353710995,,72,2,2,0.16914776893506028,0.15802790642925701,0.0,0.015429531859278606,0.015429531859278605
HEAL,HEAL_018,2016,1600,0.0,0.0,0.0,0,,,3.2995212696227596,32,2,0,0.0,0.0,3.2995212696227596,,0.0
