siteID,plotID,year,plotArea_m2,tree_AGBJenkins,tree_AGBChojnacky,tree_AGBAnnighofer,n_trees,small_woody_AGBJenkins,small_woody_AGBChojnacky,small_woody_AGBAnnighofer,n_small_woody_total,n_small_woody_measured,n_unaccounted_trees,total_AGBJenkins,total_AGBChojnacky,total_AGBAnnighofer,growth,growth_cumu
OSBS,OSBS_001,2014,1600.0,34.22322953338972,36.72881869922077,,14,0.181182077944938,0.17168123595753454,,53,1,2,34.40441161133466,36.9004999351783,0.0,,-0.2639642683902987
OSBS,OSBS_001,2020,1600.0,32.63602539327538,35.20343846593797,,14,0.184600607717484,0.1749205045605069,,54,1,2,32.82062600099287,35.378358970498475,0.0,-0.2639642683902987,-0.2639642683902987
OSBS,OSBS_002,2014,1600.0,17.44383834217983,21.102508346699526,,15,1.016002323428126,1.403045332708885,0.7543935343113626,102,65,0,18.459840665607956,22.50555367940841,0.7543935343113626,,-0.26374051748557126
OSBS,OSBS_002,2015,1600.0,17.729093668685472,21.423307728476505,,15,0.9841670966034628,1.355726169088919,0.7543935343113626,102,65,0,18.713260765288936,22.779033897565423,0.7543935343113626,0.2534200996809801,-0.26374051748557126
OSBS,OSBS_002,2016,1600.0,17.557375250368093,21.348330208214325,,14,1.4523644925607408,1.9682204535033179,0.7832978603314373,104,67,0,19.009739742928833,23.316550661717642,0.7832978603314373,0.2964789776398966,-0.26374051748557126
OSBS,OSBS_002,2020,1600.0,15.604381730372864,19.594132884737256,,14,1.5172280435299816,2.047658406341611,0.8416792011420879,114,68,0,17.121609773902847,21.641791291078867,0.8416792011420879,-0.47203249225649646,-0.26374051748557126
OSBS,OSBS_003,2014,1600.0,33.48772165677624,43.41989636757744,,20,0.3099122056367691,0.2946210354335139,1.1811358129443756,128,107,6,33.79763386241301,43.71451740301095,1.1811358129443756,,0.04101361409362683
OSBS,OSBS_003,2015,1600.0,32.42568833847581,42.35839034500152,,19,0.42209957696166234,0.40192347255080774,1.1947941279939758,130,109,6,32.84778791543747,42.76031381755232,1.1947941279939758,-0.949845946975536,0.04101361409362683
OSBS,OSBS_003,2016,1600.0,32.98523687095717,43.069505760424505,,20,0.4645065513608134,0.442346588420401,1.2131755761169603,132,111,6,33.44974342231799,43.511852348844904,1.2131755761169603,0.6019555068805147,0.04101361409362683
OSBS,OSBS_003,2020,1600.0,33.19309944471689,43.937532374480796,,20,0.4916684040160059,0.46730355619560543,1.220242693194248,134,113,6,33.684767848732896,44.4048359306764,1.220242693194248,0.05875610660372743,0.04101361409362683
OSBS,OSBS_004,2014,1600.0,11.830146603767144,13.305742871232658,,18,2.3878554545010364,2.5506758101925957,0.844503221006194,150,136,4,14.21800205826818,15.856418681425254,0.844503221006194,,-0.6788494100928295
OSBS,OSBS_004,2015,1600.0,22.485488025153362,25.30123424331361,,34,3.7587322721027725,3.9894084582047324,1.0795507817281251,191,177,4,26.244220297256135,29.29064270151834,1.0795507817281251,12.026218238987955,-0.6788494100928295
